100010010,555(金)20支,10001,进口香烟,8888075005487,包,20支,16,575004,浙江省烟草公司绍兴分公司,是
100010011,555(金.锐)20支,10001,进口香烟,8888075005517,包,20支,16,575004,浙江省烟草公司绍兴分公司,是
100010012,555(弘.博),10001,进口香烟,8888075000659,包,20支,28,575004,浙江省烟草公司绍兴分公司,是
100010013,555(弘)香烟20支,10001,进口香烟,8888075005425,包,20支,28,575004,浙江省烟草公司绍兴分公司,是
100010014,万宝路(硬红)香烟20支,10001,进口香烟,100010014,盒,20支,18,575004,浙江省烟草公司绍兴分公司,是
100010015,万宝路(软红)香烟20支,10100,滞销烟,6901028138154,包,20支,17.5,575004,浙江省烟草公司绍兴分公司,是
100010016,爱喜(绿薄荷)香烟20支,10001,进口香烟,8801116200580,包,20支,10.5,575004,浙江省烟草公司绍兴分公司,是
100010017,万宝路（软白）,10001,进口香烟,6901028138291,包,20支,14,575004,浙江省烟草公司绍兴分公司,是
100010018,万宝路硬红20支,10100,滞销烟,6901028195638,包,20支,18,575004,浙江省烟草公司绍兴分公司,是
100010026,大卫杜夫（精选装）,10001,进口香烟,4030600012673,包,20支?,22.5,575004,浙江省烟草公司绍兴分公司,是
100010027,长寿（红）,10001,进口香烟,4711588119515,包,20支?,22,575004,浙江省烟草公司绍兴分公司,是
100010028,长寿(蓝尊爵)香烟20支,10001,进口香烟,4711588115210,包,20支,21,575004,浙江省烟草公司绍兴分公司,是
100010033,御猫(金)香烟20支,10001,进口香烟,9588813521888,包,20支,46.5,575004,浙江省烟草公司绍兴分公司,是
100010036,爱喜(银松)香烟20支,10001,进口香烟,8801116001392,盒,20支,16.5,575004,浙江省烟草公司绍兴分公司,是
100010038,御猫(蓝)香烟20支,10001,进口香烟,9588813521697,盒,20支,35,575004,浙江省烟草公司绍兴分公司,是
100010041,建牌(HD白1)20支,10001,进口香烟,8888075005111,盒,20支,15.5,575004,浙江省烟草公司绍兴分公司,是
100010042,建牌(HD蓝8)20支,10001,进口香烟,8888075005074,盒,20支,15.5,575004,浙江省烟草公司绍兴分公司,是
100010043,建牌(薄荷4)香烟20支,10001,进口香烟,8888075005135,盒,20支,15.5,575004,浙江省烟草公司绍兴分公司,是
100010045,建牌(薄荷1)香烟20支,10001,进口香烟,8888075005159,盒,20支,16,575004,浙江省烟草公司绍兴分公司,是
100010046,万宝路(硬金)香烟20支,10001,进口香烟,6901028069878,盒,20支,21,575004,浙江省烟草公司绍兴分公司,是
100010048,万宝路(软金)香烟20支,10001,进口香烟,6901028142120,盒,20支,19,575004,浙江省烟草公司绍兴分公司,是
100010049,七星(超醇)香烟20支,10001,进口香烟,4902210249803,盒,20支,13.5,575004,浙江省烟草公司绍兴分公司,是
100010050,大卫杜夫(国际金装)20支,10001,进口香烟,4030600066232,盒,20支,35,575004,浙江省烟草公司绍兴分公司,是
100010051,555(天越)香烟20支,10001,进口香烟,8888075008051,盒,20支,21,575004,浙江省烟草公司绍兴分公司,是
100010052,七星(特醇MEVIUS)20支,10001,进口香烟,4902210249605,盒,20支,17,575004,浙江省烟草公司绍兴分公司,是
100010053,红双喜(吉祥龙凤)罐装50支,10001,进口香烟,4891132441306,罐,50支,65,575004,浙江省烟草公司绍兴分公司,是
100010054,大卫杜夫(金装)20支,10001,进口香烟,4030600085073,盒,20支,22,575004,浙江省烟草公司绍兴分公司,是
100010055,七星(晶选)香烟20支,10001,进口香烟,4902210265803,盒,20支,24,575004,浙江省烟草公司绍兴分公司,是
100010056,骆驼(黄)香烟20支,10001,进口香烟,4033100045417,盒,20支,17,575004,浙江省烟草公司绍兴分公司,是
100010057,红双喜(花开富贵软10mg)香烟20支,10001,进口香烟,4891132470139,盒,20支,16,575004,浙江省烟草公司绍兴分公司,是
100010058,七星(晶选黄)香烟20支,10001,进口香烟,4902210339702,盒,20支,26,575004,浙江省烟草公司绍兴分公司,是
100010061,555经典（20支）,10001,进口香烟,8888075024402,包,20支,30,575004,浙江省烟草公司绍兴分公司,是
101000008,五粮液52°白酒500ml,90101,浓香型白酒,6901382103355,瓶,500ml,1099,571293,宁波汇浩商贸有限公司,是
101000021,稻花香小酒坊500ml,90101,浓香型白酒,6916549200624,瓶,500ml,10,571050,杭州华联商贸有限公司,是
101000025,飞天茅台53°500ml,90100,酱香型白酒,6902952880294,瓶,500ml,1569,851001,贵州赖茅酒业有限公司,是
101000027,新神舟酒500ml,90100,酱香型白酒,6902952887866,瓶,500ml,628,100005,中国石化销售有限公司,是
101000028,茅台王子酒500ml,90100,酱香型白酒,6902952883622,个,500ml,228,100005,中国石化销售有限公司,是
101000029,茅台王子酒-酱门经典,90100,酱香型白酒,6902952888443,个,500ml,288,100005,中国石化销售有限公司,是
101000032,赖茅传承53°500ml赠品,90100,酱香型白酒,,个,500ml,1,100005,中国石化销售有限公司,是
101000033,神舟天将酒500ml,90100,酱香型白酒,6902952887651,瓶,500ml,2180,100005,中国石化销售有限公司,是
101000045,伊力特曲精品52°500ml,90101,浓香型白酒,6903764839135,瓶,500ml?,74.4,571273,浙江久加久食品饮料连锁有限公司,是
101000046,伊力特曲精品36度500ml,90101,浓香型白酒,6903764838176,瓶,500ml?,76,571273,浙江久加久食品饮料连锁有限公司,是
101000056,大伊力特曲36度500ml,90101,浓香型白酒,6903764836660,瓶,500ml,60,571273,浙江久加久食品饮料连锁有限公司,是
101000058,伊力特曲52°500ml,90101,浓香型白酒,6903764842517,瓶,500ml,62.9,571273,浙江久加久食品饮料连锁有限公司,是
101000079,茅台王子酒(易捷精选)53°500ml,90100,酱香型白酒,6902952888979,瓶,500ml,309,100005,中国石化销售有限公司,是
101000120,伊力特曲老陈52度500ml,90101,浓香型白酒,6903764844207,瓶,500ml,142,571273,浙江久加久食品饮料连锁有限公司,是
101000158,国窖1573经典装52度500ml,90101,浓香型白酒,6901798104595,瓶,500ml,1150,100005,中国石化销售有限公司,是
101000183,茅台神舟53度(易捷珍藏)500ml,90100,酱香型白酒,6902952889457,瓶,500ml,859,100005,中国石化销售有限公司,是
101000199,卧龙泉老白干三年原浆52度500ml,90103,其他香型白酒,6925923570222,瓶,500ml,15,571140,杭州美景酒业有限公司,是
101000203,稻花香小瓶白酒42度125ml,90101,浓香型白酒,6916549402448,瓶,125ml,8,571050,杭州华联商贸有限公司,是
101000204,神舟天将酒(特)500ml,90100,酱香型白酒,2000101864363,瓶,500ml,2180,100005,中国石化销售有限公司,是
102000002,威龙橡木桶干红750ml,90200,国产葡萄酒,6905596003494,瓶,750ml,60,571050,杭州华联商贸有限公司,是
102000024,威龙干红2002解百纳葡萄酒,90200,国产葡萄酒,6905596004606,瓶,750ml?,32,571050,杭州华联商贸有限公司,是
102000026,威龙金版橡木桶750ml,90200,国产葡萄酒,6905596004798,瓶,750ml,72,571050,杭州华联商贸有限公司,是
102000028,长城红色庄园高级干红750ml,90200,国产葡萄酒,6901009921812,个,750ml,118,100005,中国石化销售有限公司,是
102000029,长城红色庄园干红750ml,90200,国产葡萄酒,6901009904327,个,750ml,98,100005,中国石化销售有限公司,是
102000030,长城赤霞珠干红750ml,90200,国产葡萄酒,6901009907700,瓶,750ml,48,100005,中国石化销售有限公司,是
102000033,长城沙城五星干红750ml,90200,国产葡萄酒,6901009908875,瓶,750ml,308,100005,中国石化销售有限公司,是
102000038,长城华夏葡园小产区A区750ml,90200,国产葡萄酒,6901009909322,瓶,750ml?,430,100005,中国石化销售有限公司,是
102000039,长城桑干酒庄珍藏级750ml,90200,国产葡萄酒,6901009903498,瓶,750ml?,568,100005,中国石化销售有限公司,是
102000054,长城金色庄园珍藏版高级干红葡萄酒750ml,90200,国产葡萄酒,6901009904396,瓶,750ml,258,100005,中国石化销售有限公司,是
102000055,长城华夏珍藏级干红(92干红)750ml,90200,国产葡萄酒,6901009600328,瓶,750ml,358,100005,中国石化销售有限公司,是
102000061,长城高级霞多丽干白750ml,90200,国产葡萄酒,6901009904211,瓶,750ml,108,100005,中国石化销售有限公司,是
102000064,长城君顶东方干红2005(易捷珍藏)750ml,90200,国产葡萄酒,6943465600238,瓶,750ml,939,100005,中国石化销售有限公司,是
102000065,长城君顶东方干白2006(易捷珍藏)750ml,90200,国产葡萄酒,6943465600368,瓶,750ml,509,100005,中国石化销售有限公司,是
102000066,长城君顶天悦干红2005(易捷珍藏)750ml,90200,国产葡萄酒,6943465600191,瓶,750ml,2339,100005,中国石化销售有限公司,是
102000067,长城君顶尊悦干红2005(易捷珍藏)750ml,90200,国产葡萄酒,6943465600214,瓶,750ml,1509,100005,中国石化销售有限公司,是
102000072,长城红色庄园解百纳干红特级精选750ml,90200,国产葡萄酒,6901009907380,瓶,750ml,208,100005,中国石化销售有限公司,是
103000002,青岛啤酒330ml,90300,国产啤酒,6901035609265,听,330ml,5,571050,杭州华联商贸有限公司,是
103000006,青岛啤酒淡爽型8°P330ml,90300,国产啤酒,6901035608824,罐,330ml,4.5,571050,杭州华联商贸有限公司,是
103000029,雪花清爽8°330ml,90300,国产啤酒,6949352201403,听,330ml,3,571154,杭州源鸿贸易有限公司,是
103000030,雪花淡爽8°330ml,90300,国产啤酒,6949352201625,听,330ml,3,571154,杭州源鸿贸易有限公司,是
103000073,百威啤酒听装330ml,90300,国产啤酒,6948960100108,瓶,330ml,7,571049,浙江省土产副食品有限公司,是
103000076,哈尔滨冰畅啤酒听装330ml,90800,地采酒,6943736201201,听,330ml,3,571049,浙江省土产副食品有限公司,是
103000087,哈尔滨小麦王啤酒330ml,90300,国产啤酒,6948960100429,听,330ml,3.2,571049,浙江省土产副食品有限公司,是
103000094,青岛啤酒8度听装330ml,90300,国产啤酒,6901035607483,听,330ml,3.5,571050,杭州华联商贸有限公司,是
103000097,青岛啤酒大听装500ml,90300,国产啤酒,6901035605328,听,500ml,7,571050,杭州华联商贸有限公司,是
104000022,古越龙山无带加饭500ml,90401,黄酒,6903290190045,瓶,500ml?,8,571050,杭州华联商贸有限公司,是
104000023,古越龙山五年陈花雕,90401,黄酒,6902944890010,瓶,480ml?,22,571050,杭州华联商贸有限公司,是
104000032,女儿红陈年老酒2500ml,90401,黄酒,6904508004055,瓶,2500ml,25,571050,杭州华联商贸有限公司,是
104000036,女儿红三年陈桶装纯糯米黄酒2500ml,90401,黄酒,6904508009500,桶,2500ml,28,571050,杭州华联商贸有限公司,是
104000039,女儿红三年陈花雕1000ml,90401,黄酒,6904508004031,瓶,1000ml,23,571050,杭州华联商贸有限公司,是
104000055,女儿红五年陈瓷坛精品黄酒1.5L,90401,黄酒,6904508010070,坛,1.5L,36,571050,杭州华联商贸有限公司,是
104000103,会稽山帝聚堂精雕酒八年陈11度375ml,90401,黄酒,6905321879028,瓶,375ml,34,571050,杭州华联商贸有限公司,是
104000109,女儿红五年蓝花青瓷黄酒500ml,90401,黄酒,6904508004222,瓶,500ml,44,571050,杭州华联商贸有限公司,是
104010001,劲酒125ml,90500,补酒,6909131169201,瓶,125ml,14,430001,中国石化销售有限公司湖北石油分公司,是
104020002,百龄坛特醇苏格兰威士忌700ml,90700,洋酒,5010106113073,瓶,700ml,148,571273,浙江久加久食品饮料连锁有限公司,是
110177,康师傅酸辣牛肉桶面115g,31700,地采食品,6920152414217,桶,115克,5.3,571278,浙江高速商贸经营管理有限公司,是
110874,康师傅香辣牛肉干拌碗面106g,31700,地采食品,6920152426067,碗,106克,4.6,571278,浙江高速商贸经营管理有限公司,是
111041,康师傅大食桶BIG红烧牛肉面143g,31300,方便面,6920152400371,桶,143g,5.5,571227,杭州顶益食品有限公司,是
111043,康师傅大食桶酸菜牛肉面159g,31700,地采食品,6920152424285,桶,159克,5.3,571278,浙江高速商贸经营管理有限公司,是
111062,日清合味道猪骨浓汤杯面86g,31300,方便面,6917536014088,杯,86g,6.8,571098,杭州金济食品有限公司,是
111064,统一汤达人日式豚骨拉面78g,31300,方便面,6925303770563,杯,78g,6,571116,杭州柏帝食品有限公司,是
111074,康师傅爱鲜大餐牛肉面98g,31700,地采食品,6920152429594,桶,98克,8,571278,浙江高速商贸经营管理有限公司,是
111075,康师傅爱鲜大餐排骨面98g,31700,地采食品,6920152429686,桶,98克,8,571278,浙江高速商贸经营管理有限公司,是
111079,统一汤达人海鲜拉面72g,31300,方便面,6925303791155,杯,72g,6,571116,杭州柏帝食品有限公司,是
111095,康师傅珍料多牛肉面80g,31700,地采食品,6920152432884,杯,80克,6.4,571278,浙江高速商贸经营管理有限公司,是
111096,康师傅珍料多什锦海鲜面79g,31700,地采食品,6920152432860,杯,79克,6.4,571278,浙江高速商贸经营管理有限公司,是
111112,康师傅汤大师海鲜杯面75g,31700,地采食品,6920152490037,杯,75克,6.6,571278,浙江高速商贸经营管理有限公司,是
111113,康师傅汤大师豚骨杯面84g,31700,地采食品,6920152490051,杯,84克,6.6,571278,浙江高速商贸经营管理有限公司,是
111155,康师傅匠汤牛腩杯面80g,31700,地采食品,6920152492673,杯,80克,6.5,571278,浙江高速商贸经营管理有限公司,是
121113,饭扫光野香菌280g,30200,腌酱品,6923807807129,瓶,280g,14.9,571242,杭州冠勤贸易有限公司,是
121211,阿高师傅榨菜条158g,30200,腌酱品,6921634338045,包,158g,3.8,571307,杭州尊味贸易有限公司,是
131221,乐事薯片清爽黄瓜味70g,30400,膨化食品,6924743919259,包,70g,7,571279,杭州隆钏贸易有限公司,是
139170,品客薯片原味110g,30400,膨化食品,6958652300006,罐,110g,11.8,571218,杭州荣盛食品有限公司,是
139171,品客薯片酸乳酪洋葱味110g,30400,膨化食品,6958652300013,罐,110g,11.8,571218,杭州荣盛食品有限公司,是
139261,乐事薯片无限翡翠黄瓜味104g,30400,膨化食品,6924743915848,罐,104g,10,571279,杭州隆钏贸易有限公司,是
139377,乐事无限鲜浓番茄味薯片104g,30400,膨化食品,6924743915817,盒,104g,10.5,571279,杭州隆钏贸易有限公司,是
139448,张君雅草莓甜甜圈40g,30400,膨化食品,4710199109205,包,40g,10,571171,杭州爱屋食品有限公司,是
139500,康辉黑糖话梅丹60g,30101,蜜饯,6903474224450,瓶,60g,8,571307,杭州尊味贸易有限公司,是
139501,康辉蜂蜜柚子丹60g,30101,蜜饯,6903474224474,瓶,60g,8,571307,杭州尊味贸易有限公司,是
139754,乐事大波浪薯片香脆烤鸡翅味70g,30400,膨化食品,6924743918658,袋,70g,6.9,571279,杭州隆钏贸易有限公司,是
139782,乐事大波浪薯片铁板鱿鱼味70g,30400,膨化食品,6924743918610,袋,70g,6.9,571279,杭州隆钏贸易有限公司,是
139785,洽洽山核桃瓜子108g,30102,核果,6924187851184,袋,108g,11.6,571218,杭州荣盛食品有限公司,是
139839,溜溜梅清梅60g,30101,蜜饯,6923976113137,袋,60g,5.5,571217,杭州宏宇食品有限公司,是
141182,箭牌绿箭弹立方口香糖原味薄荷40g,30301,口香糖,6923450662007,瓶,40g,11.8,571218,杭州荣盛食品有限公司,是
142287,MM牛奶巧克力豆100g,30302,巧克力,6914973601536,瓶,100g,17.9,571218,杭州荣盛食品有限公司,是
142323,MM花生牛奶巧克力豆100g,30302,巧克力,6914973601567,瓶,100g,17.9,571218,杭州荣盛食品有限公司,是
142336,好时曲奇奶香白巧克力40g,30302,巧克力,6942836705435,块,40g,9,571105,杭州市农工商有限公司,是
142338,好时扁桃仁牛奶巧克力40g,30302,巧克力,6942836705930,块,40g,9,571105,杭州市农工商有限公司,是
142348,好时黑巧克力40g,30302,巧克力,6942836705954,块,40g,9,571105,杭州市农工商有限公司,是
144057,小猪佩奇惊奇蛋果汁软糖10g,30300,糖果,6924546000963,个,10g,9.9,571062,杭州食申贸易有限公司,是
145172,京都念慈庵枇杷糖60g,30304,功能性糖果,4897022620516,罐,60g,26.8,571062,杭州食申贸易有限公司,是
145193,绿箭脆皮软心原味薄荷糖瓶装80g,30301,口香糖,6923450690642,瓶,80g,11.6,571218,杭州荣盛食品有限公司,是
145194,绿箭脆皮软心柠檬薄荷糖瓶装80g,30301,口香糖,6923450690703,瓶,80g,11.6,571218,杭州荣盛食品有限公司,是
145202,清嘴草本含片压片糖玫瑰芦荟味18g,30301,口香糖,6935490262246,盒,18g,10.5,571054,杭州华阳食品有限公司,是
146164,利口乐香草润喉糖(柠檬薄荷)40g,30304,功能性糖果,7610700607046,盒,40g,13.2,571309,杭州泗渡栖贸易有限公司,是
148012,明治雪吻巧克力33g,30302,巧克力,6940996701571,盒,33g,12.5,571171,杭州爱屋食品有限公司,是
148013,明治雪吻巧克力绿茶33g,30302,巧克力,6940996701588,盒,33g,12.5,571171,杭州爱屋食品有限公司,是
148015,明治雪吻巧克力卡布奇诺33g,30302,巧克力,6940996701601,盒,33g,12.5,571171,杭州爱屋食品有限公司,是
148056,京都念慈庵柠檬草薄荷糖60g,30304,功能性糖果,4897022620868,罐,60g,26.8,571062,杭州食申贸易有限公司,是
148096,三金金银花含片28.8g,30304,功能性糖果,6939261421313,盒,28.8g,15,571062,杭州食申贸易有限公司,是
148097,三金蜜炼枇杷含片28.8g,30304,功能性糖果,6939261421306,盒,28.8g,15,571062,杭州食申贸易有限公司,是
148110,都市牧场爽口含片正梅味38g,30300,糖果,6935855700383,瓶,38g,9,571301,杭州高广食品有限公司,是
149072,阿尔卑斯至纯牛奶条形焦香原味45g,30300,糖果,6911316510005,条,45g,5.5,571218,杭州荣盛食品有限公司,是
149073,阿尔卑斯至纯牛奶条形草莓牛奶味45g,30300,糖果,6911316510012,条,45g,5.5,571218,杭州荣盛食品有限公司,是
152241,江中猴姑酥性饼干72g,30000,饼干,6954434300356,盒,72g,12,571217,杭州宏宇食品有限公司,是
152261,小猪佩奇蔬菜饼干100g,30000,饼干,6924546000413,瓶,100g,15.8,571062,杭州食申贸易有限公司,是
156033,中洋宝欧式蛋糕原味192g,31200,蛋糕,6939901700181,袋,192g,9.9,571062,杭州食申贸易有限公司,是
176113,雀巢咖啡馆藏系列丝滑拿铁20g*5,30204,冲调食品,6917878032467,盒,100g,22.6,571218,杭州荣盛食品有限公司,是
192199,卡士达布丁蛋塔蛋糕60g,31200,蛋糕,6948965990230,包,60g,5,571098,杭州金济食品有限公司,是
192213,卡士达奶油软蛋糕55g,31200,蛋糕,6948965990346,包,55g,4.5,571098,杭州金济食品有限公司,是
200000001,芬达橙汁500ml,20000,汽水,6928804011326,瓶,500ml,3.9,571003,浙江太古可口可乐饮料有限公司,是
200000002,芬达橙汁(听)330ml,21000,地采饮料,6928804011296,听,330ml,3,571278,浙江高速商贸经营管理有限公司,是
200000003,雪碧500ml,20000,汽水,6928804010220,瓶,500ml,3.9,571003,浙江太古可口可乐饮料有限公司,是
200000004,雪碧柠檬味汽水330ml,21000,地采饮料,6928804010145,听,330ml,3.2,571278,浙江高速商贸经营管理有限公司,是
200000010,雪菲力柠檬味盐汽水600ml,20000,汽水,6901939651056,瓶,600ml,3,571003,浙江太古可口可乐饮料有限公司,是
200000035,美年达mini装汽水橙味330ml,20000,汽水,6942404230086,瓶,330ml,2.3,571026,杭州百事可乐饮料有限公司,是
200000036,美年达西瓜味600ml,20000,汽水,6942404237016,瓶,600ml,3.5,571026,杭州百事可乐饮料有限公司,是
200000037,雪碧纤维+500ml,20000,汽水,6928804016567,瓶,500ml,5.9,571003,浙江太古可口可乐饮料有限公司,是
200000038,怡泉+C400ml,20000,汽水,6928804016703,瓶,400ml,4.9,571003,浙江太古可口可乐饮料有限公司,是
200000042,美年达细长罐330ml,20000,汽水,6942404230116,听,330ml,3.9,571026,杭州百事可乐饮料有限公司,是
200000043,友桝白桃味碳酸饮料300ml,20000,汽水,4964621180533,瓶,300ml,16.8,571171,杭州爱屋食品有限公司,是
200000047,雪碧纤维+柠檬味汽水330ml,20000,汽水,6928804017304,瓶,330ml,4.8,571003,浙江太古可口可乐饮料有限公司,是
200000048,北冰洋橙汁汽水细罐330ml,20000,汽水,6972020770161,罐,330ml,6.8,571190,宁波真康商贸发展有限公司,是
200000049,北冰洋桔汁汽水细罐330ml,20000,汽水,6972020770130,罐,330ml,6.8,571190,宁波真康商贸发展有限公司,是
200000050,北冰洋精制桔汁汽水瓶装248ml,20000,汽水,6972020770628,瓶,248ml,6.9,571190,宁波真康商贸发展有限公司,是
200003004,美年达橙味600ml,20000,汽水,6942404230079,瓶,600ml,3.5,571026,杭州百事可乐饮料有限公司,是
200003016,健力宝运动饮料橙蜜味560ml,20000,汽水,6901010117440,瓶,560ml,4.3,571116,杭州柏帝食品有限公司,是
200003065,雪碧瓶装300ml,20000,汽水,6928804010190,瓶,300ml,2.3,571003,浙江太古可口可乐饮料有限公司,是
200003066,芬达橙汁瓶装300ml,20000,汽水,6928804011272,瓶,300ml,2.3,571003,浙江太古可口可乐饮料有限公司,是
200010001,可口可乐500ml,20001,可乐,6928804011173,瓶,500ml,3.9,571003,浙江太古可口可乐饮料有限公司,是
200010002,可口可乐330ml,21000,地采饮料,6928804011142,听,330ml,3.2,571278,浙江高速商贸经营管理有限公司,是
200010022,百事可乐600ml,20001,可乐,6902827100069,瓶,600ml,3.8,571026,杭州百事可乐饮料有限公司,是
200010023,百事可乐330ml,20001,可乐,6942404210064,瓶,330ml,3,571026,杭州百事可乐饮料有限公司,是
200010043,可口可乐瓶装300ml,20001,可乐,6928804011128,瓶,300ml,2.3,571003,浙江太古可口可乐饮料有限公司,是
200010044,百事可乐(小瓶装)330ml,20001,可乐,6942404210088,瓶,330ml,2.5,571026,杭州百事可乐饮料有限公司,是
200010049,零度可口可乐300ml,20001,可乐,6928804015157,瓶,300ml,2.3,571003,浙江太古可口可乐饮料有限公司,是
200010051,可口可乐铝瓶250ml,20001,可乐,6901939151600,瓶,250ml,11.5,571003,浙江太古可口可乐饮料有限公司,是
200010052,百事可乐细长罐330ml,20001,可乐,6942404210217,听,330ml,3.9,571026,杭州百事可乐饮料有限公司,是
200010053,可口可乐纤维+汽水500ml,20001,可乐,6928804016970,瓶,500ml,6,571003,浙江太古可口可乐饮料有限公司,是
200010054,可口可乐纤维+汽水330ml,20001,可乐,6928804017267,瓶,330ml,4.8,571003,浙江太古可口可乐饮料有限公司,是
200010055,百事可乐(无糖)330ml,20001,可乐,6942404210224,瓶,330ml,2.5,571026,杭州百事可乐饮料有限公司,是
200010056,可口可乐迷你罐200ml*12,20001,可乐,6928804016024,箱,200ml*12,32,571003,浙江太古可口可乐饮料有限公司,是
201000003,农夫山泉普通盖550ml,20100,饮用水,6921168509256,瓶,550ml,2,571197,杭州金利达商贸有限公司,是
201000008,农夫山泉塑包水,21000,地采饮料,201000008,箱,,15,574003,宁波中糖汇源销售有限公司,是
201000026,帕米尔远古冰川矿泉水330ml,20100,饮用水,6935781680018,瓶,330ml,9.9,991002,中国石化销售有限公司新疆石油分公司,是
201000027,帕米尔冰山来客天然冰川矿泉水510ml,20100,饮用水,6935781680414,瓶,510ml,5.8,991002,中国石化销售有限公司新疆石油分公司,是
201000034,统一A水570ml,21000,地采饮料,6925303723750,瓶,570ml,4,571278,浙江高速商贸经营管理有限公司,是
201000046,佳乐甜牛奶215ml,20402,常温奶,6901499160449,瓶,215ml,2.5,579045,浙江佳乐乳业有限公司,是
201000047,景田饮用纯净水1.5L,20100,饮用水,6944649700126,瓶,1.5L,3.6,571190,宁波真康商贸发展有限公司,是
201000048,拉杜克饮用天然水400ml,20100,饮用水,3800500136028,瓶,400ml,7,571258,广州港京福爵贸易有限公司,是
201010031,昆仑山矿泉水510ml,20100,饮用水,6947012800010,瓶,510ml,6.2,571332,深圳市东启供应链股份有限公司,是
201010044,昆仑山矿泉水350ml,20100,饮用水,6947012800058,瓶,350ml,5.2,571332,深圳市东启供应链股份有限公司,是
201010060,景田百岁山矿泉水570ml,20100,饮用水,6922255451427,瓶,570ml,3,571190,宁波真康商贸发展有限公司,是
201010067,易捷卓玛泉天然冰川饮用水330ml,20101,卓玛泉,6955748500029,瓶,330ml,2.5,100005,中国石化销售有限公司,是
201010068,易捷吉林长白山天然矿泉水430ml,20102,长白山天泉,6934302617021,瓶,430ml,3,100005,中国石化销售有限公司,是
201010071,卓玛泉(赠品)1*1,29900,虚拟饮料,456556744466,个,,2,100005,中国石化销售有限公司,是
201010072,易捷卓玛泉西藏天然冰川水4L,20101,卓玛泉,6955748500074,桶,4L,12,100005,中国石化销售有限公司,是
201010073,易捷卓玛泉西藏天然饮用水12L,20101,卓玛泉,6955748500067,箱,12L,42,100005,中国石化销售有限公司,是
201010075,农夫山泉天然矿泉水535ml,20100,饮用水,6921168593002,瓶,535ml,3.5,571197,杭州金利达商贸有限公司,是
201010076,易捷卓玛泉西藏天然冰川水500ml,20101,卓玛泉,6955748500104,瓶,500ml,3,100005,中国石化销售有限公司,是
201010077,卓玛泉12L专用常温饮水机（美的）,20101,卓玛泉,,台,1*1,188,100005,中国石化销售有限公司,是
201010078,卓玛泉12L专用单热饮水机（美的）,20101,卓玛泉,,台,1*1,799,100005,中国石化销售有限公司,是
201010079,卓玛泉12L专用冷热饮水机（美的）,20101,卓玛泉,,台,1*1,2199,100005,中国石化销售有限公司,是
201020005,长白山天泉天然矿泉水5L,20102,长白山天泉,6971099740037,桶,5L,15,100005,中国石化销售有限公司,是
201020006,娃哈哈无汽苏打水饮品350ml,20201,加味水,6902083894443,瓶,350ml,3.2,571315,温州市裕博贸易有限公司,是
201020007,长白山天泉含气天然矿泉水330ml,20102,长白山天泉,6934302617045,瓶,330ml,15,100005,中国石化销售有限公司,是
201020016,栗子园蜜桃苏打果味饮料400ml,20201,加味水,6932028131937,瓶,400ml,4,571116,杭州柏帝食品有限公司,是
201020017,栗子园柠檬苏打果味饮料400ml,20201,加味水,6932028131562,瓶,400ml,4,571116,杭州柏帝食品有限公司,是
201020018,乐百氏脉动椰子菠萝味600ml,20201,加味水,6902538007169,瓶,600ml,4.9,571116,杭州柏帝食品有限公司,是
202000003,酷儿橙汁(瓶)450ml,20200,果蔬汁,6956416200425,瓶,450ml,4,571003,浙江太古可口可乐饮料有限公司,是
202000004,康师傅水晶葡萄汁500ml,21000,地采饮料,6920459908181,瓶,500ml?,3,571278,浙江高速商贸经营管理有限公司,是
202000005,康师傅每日C水晶葡萄450ml,21000,地采饮料,6920459905739,瓶,450ml,3.5,571278,浙江高速商贸经营管理有限公司,是
202000006,康师傅每日C橙汁450ml,21000,地采饮料,6920459908501,瓶,450ml,3.5,571278,浙江高速商贸经营管理有限公司,是
202000008,康师傅每日C葡萄汁450ml,21000,地采饮料,6920459908549,瓶,450ml,3.5,571278,浙江高速商贸经营管理有限公司,是
202000010,康师傅水蜜桃汁500ml,21000,地采饮料,6920459905104,瓶,500ml,3,571278,浙江高速商贸经营管理有限公司,是
202000013,统一鲜橙多450ml,21000,地采饮料,6925303721039,瓶,450ml,3,571278,浙江高速商贸经营管理有限公司,是
202000014,农夫果园菠萝味500ml,21000,地采饮料,6921168532025,瓶,500ml,4.5,571278,浙江高速商贸经营管理有限公司,是
202000015,农夫果园橙汁味500ml,21000,地采饮料,6921168532001,瓶,500ml,4.5,571278,浙江高速商贸经营管理有限公司,是
202000016,农夫果园番茄味500ml,21000,地采饮料,6921168532049,瓶,500ml,4.5,571278,浙江高速商贸经营管理有限公司,是
202000021,娃哈哈水密桃汁500ml,20200,果蔬汁,6902083883874,瓶,500ml,3.3,571315,温州市裕博贸易有限公司,是
202000031,农夫水溶C100柠檬味445ml,20201,加味水,6921168500956,瓶,445ml,5.5,571197,杭州金利达商贸有限公司,是
202000063,农夫水溶C100西柚汁445ml,21000,地采饮料,6921168500970,瓶,445ml,5.5,571278,浙江高速商贸经营管理有限公司,是
202000101,康师傅酸梅汤500ml,21000,地采饮料,6920459992685,瓶,500ml,3.5,571278,浙江高速商贸经营管理有限公司,是
202000102,农夫苏打樱桃红茶500ml,21000,地采饮料,6921168550067,个,500ml,3,574003,宁波中糖汇源销售有限公司,是
